17_kitchen_neg_12	0.001
17_kitchen_neg_13	1.0
17_kitchen_neg_14	1.0
17_kitchen_neg_15	0.001
17_kitchen_neg_16	0.001
17_kitchen_neg_17	0.001
17_kitchen_neg_18	0.001
17_kitchen_neg_19	1.0
17_kitchen_neg_20	0.001
17_kitchen_neg_21	1.0
17_kitchen_neg_22	0.001
17_kitchen_neg_23	0.001
17_kitchen_neg_24	0.001
17_kitchen_neg_25	0.001
17_kitchen_neg_26	0.001
17_kitchen_neg_27	1.0
17_kitchen_neg_28	0.001
17_kitchen_neg_29	1.0
17_kitchen_neg_30	0.001
17_kitchen_neg_31	0.001
17_kitchen_neg_32	1.0
17_kitchen_neg_33	0.001
17_kitchen_neg_34	0.001
17_kitchen_neg_35	0.001
17_kitchen_neg_36	0.001
17_kitchen_neg_37	0.001
17_kitchen_neg_38	0.001
17_kitchen_neg_39	1.0
17_kitchen_neg_40	1.0
17_kitchen_neg_41	1.0
17_kitchen_neg_42	0.001
17_kitchen_neg_43	0.001
17_kitchen_neg_44	0.001
17_kitchen_neg_45	1.0
17_kitchen_neg_46	0.001
17_gourmet_pos_1	0.001
17_gourmet_pos_2	1.0
17_gourmet_pos_3	1.0
17_gourmet_pos_4	0.001
17_gourmet_pos_5	0.001
17_gourmet_pos_6	0.001
17_gourmet_pos_7	0.001
17_gourmet_pos_8	1.0
17_gourmet_pos_9	0.001
17_gourmet_pos_10	1.0
17_gourmet_pos_11	0.001
17_gourmet_pos_12	1.0
17_gourmet_pos_13	0.001
17_gourmet_pos_14	0.001
17_gourmet_pos_15	1.0
17_gourmet_pos_16	0.001
17_gourmet_pos_17	0.001
17_gourmet_pos_18	1.0
17_gourmet_pos_19	0.001
17_gourmet_pos_20	0.001
17_gourmet_pos_21	0.001
17_gourmet_pos_22	0.001
17_gourmet_pos_23	0.001
17_gourmet_pos_24	0.001
17_gourmet_pos_25	1.0
17_gourmet_pos_26	1.0
17_gourmet_pos_27	1.0
17_gourmet_pos_28	1.0
17_gourmet_pos_29	0.001
17_gourmet_pos_30	0.001
17_gourmet_pos_31	0.001
17_gourmet_pos_32	0.001
17_gourmet_pos_33	1.0
17_gourmet_pos_34	1.0
17_gourmet_pos_35	1.0
17_gourmet_pos_36	0.001
17_gourmet_pos_37	1.0
17_gourmet_pos_38	0.001
17_gourmet_pos_39	1.0
17_gourmet_pos_40	1.0
17_gourmet_pos_41	0.001
17_gourmet_pos_42	0.001
17_gourmet_pos_43	0.001
17_gourmet_pos_44	0.001
12_gourmet_neg_1	1.0
12_gourmet_neg_2	0.001
12_gourmet_neg_3	0.001
12_gourmet_neg_4	0.001
12_gourmet_neg_5	1.0
12_gourmet_neg_6	0.001
12_gourmet_neg_7	0.001
12_gourmet_neg_8	0.001
12_gourmet_neg_9	0.001
12_gourmet_neg_10	0.001
12_gourmet_neg_11	0.001
12_gourmet_neg_12	0.001
12_gourmet_neg_13	0.001
12_gourmet_neg_14	0.001
12_gourmet_neg_15	0.001
12_gourmet_neg_16	0.001
12_gourmet_neg_17	0.001
12_gourmet_neg_18	0.001
12_gourmet_neg_19	1.0
12_gourmet_neg_20	0.001
12_gourmet_neg_21	1.0
12_cell_neg_1	0.001
12_cell_neg_2	0.001
12_cell_neg_3	0.001
12_cell_neg_4	0.001
12_cell_neg_5	0.001
12_cell_neg_6	0.001
12_cell_neg_7	0.001
12_cell_neg_8	1.0
12_cell_neg_9	1.0
12_cell_neg_10	0.001
12_cell_neg_11	0.001
12_cell_neg_12	1.0
12_cell_neg_13	0.001
12_cell_neg_14	1.0
12_cell_neg_15	1.0
12_cell_neg_16	0.001
12_cell_neg_17	1.0
12_cell_neg_18	1.0
12_cell_neg_19	1.0
12_cell_neg_20	0.001
12_cell_neg_21	0.001
12_cell_neg_22	1.0
12_cell_neg_23	1.0
12_cell_neg_24	0.001
12_cell_neg_25	0.001
12_cell_neg_26	0.001
12_cell_neg_27	0.001
12_cell_neg_28	0.001
12_cell_neg_29	0.001
12_cell_neg_30	0.001
12_cell_neg_31	0.001
12_cell_neg_32	0.001
12_cell_neg_33	0.001
12_cell_neg_34	0.001
12_cell_neg_35	0.001
12_cell_neg_36	0.001
12_cell_neg_37	0.001
12_cell_neg_38	1.0
12_cell_neg_39	0.001
17_cell_pos_1	0.001
17_cell_pos_2	0.001
17_cell_pos_3	0.001
17_cell_pos_4	0.001
17_cell_pos_5	1.0
17_cell_pos_6	0.001
17_cell_pos_7	0.001
17_cell_pos_8	0.001
17_cell_pos_9	0.001
17_cell_pos_10	0.001
17_cell_pos_11	0.001
17_cell_pos_12	0.001
17_cell_pos_13	1.0
17_cell_pos_14	0.001
17_cell_pos_15	0.001
17_cell_pos_16	0.001
17_cell_pos_17	0.001
17_cell_pos_18	0.001
17_cell_pos_19	0.001
17_cell_pos_20	1.0
17_cell_pos_21	0.001
17_cell_pos_22	1.0
17_cell_pos_23	1.0
17_cell_pos_24	0.001
17_cell_pos_25	0.001
17_cell_pos_26	0.001
17_cell_pos_27	0.001
17_cell_pos_28	0.001
17_cell_pos_29	0.001
17_cell_pos_30	0.001
17_cell_pos_31	0.001
17_cell_pos_32	0.001
17_cell_pos_33	0.001
17_cell_pos_34	1.0
17_cell_pos_35	0.001
17_cell_pos_36	0.001
17_cell_pos_37	0.001
17_cell_pos_38	0.001
17_cell_pos_39	0.001
17_cell_pos_40	1.0
17_cell_pos_41	1.0
17_cell_pos_42	1.0
17_cell_pos_43	0.001
17_cell_pos_44	1.0
17_cell_pos_45	0.001
17_cell_pos_46	1.0
17_cell_pos_47	0.001
17_cell_pos_48	0.001
17_cell_pos_49	0.001
17_cell_pos_50	0.001
17_cell_pos_51	0.001
17_cell_pos_52	0.001
17_cell_pos_53	0.001
17_cell_pos_54	0.001
17_cell_pos_55	0.001
17_cell_pos_56	0.001
17_cell_pos_57	0.001
17_cell_pos_58	0.001
17_cell_pos_59	0.001
17_cell_pos_60	0.001
17_cell_pos_61	1.0
17_cell_pos_62	0.001
17_cell_pos_63	0.001
17_cell_pos_64	0.001
17_cell_pos_65	1.0
17_cell_pos_66	0.001
17_cell_pos_67	0.001
17_cell_pos_68	0.001
17_cell_pos_69	0.001
17_cell_pos_70	0.001
17_cell_pos_71	0.001
17_cell_pos_72	0.001
17_cell_pos_73	0.001
17_cell_pos_74	0.001
2_kitchen_pos_1	1.0
2_kitchen_pos_2	0.001
2_kitchen_pos_3	0.001
2_kitchen_pos_4	1.0
2_kitchen_pos_5	1.0
2_kitchen_pos_6	0.001
2_kitchen_pos_7	0.001
2_kitchen_pos_8	1.0
2_kitchen_pos_9	0.001
2_kitchen_pos_10	0.001
2_kitchen_pos_11	0.001
2_kitchen_pos_12	0.001
2_kitchen_pos_13	0.001
2_kitchen_pos_14	0.001
2_kitchen_pos_15	0.001
2_kitchen_pos_16	0.001
2_kitchen_pos_17	0.001
2_kitchen_pos_18	1.0
2_kitchen_pos_19	0.001
2_kitchen_pos_20	0.001
2_kitchen_pos_21	1.0
2_kitchen_pos_22	1.0
2_kitchen_pos_23	0.001
2_kitchen_pos_24	0.001
2_kitchen_pos_25	1.0
2_kitchen_pos_26	0.001
2_kitchen_pos_27	0.001
2_kitchen_pos_28	0.001
2_kitchen_pos_29	0.001
2_kitchen_pos_30	0.001
2_kitchen_pos_31	0.001
2_kitchen_pos_32	0.001
2_kitchen_pos_33	0.001
2_kitchen_pos_34	0.001
2_kitchen_pos_35	0.001
2_kitchen_pos_36	0.001
2_kitchen_pos_37	0.001
2_kitchen_pos_38	0.001
2_kitchen_pos_39	0.001
2_kitchen_pos_40	0.001
2_kitchen_pos_41	0.001
2_kitchen_pos_42	1.0
2_kitchen_pos_43	1.0
2_kitchen_pos_44	1.0
2_kitchen_pos_45	0.001
2_kitchen_pos_46	0.001
2_kitchen_pos_47	0.001
2_kitchen_pos_48	0.001
2_kitchen_pos_49	0.001
2_kitchen_pos_50	0.001
2_kitchen_pos_51	1.0
2_kitchen_pos_52	0.001
2_kitchen_pos_53	0.001
2_kitchen_pos_54	0.001
2_kitchen_pos_55	0.001
2_kitchen_pos_56	1.0
2_kitchen_pos_57	1.0
2_kitchen_pos_58	1.0
2_kitchen_pos_59	0.001
2_kitchen_pos_60	1.0
2_kitchen_pos_61	1.0
2_kitchen_pos_62	0.001
2_kitchen_pos_63	1.0
2_kitchen_pos_64	1.0
2_kitchen_pos_65	0.001
2_kitchen_pos_66	0.001
2_kitchen_pos_67	0.001
2_kitchen_pos_68	0.001
2_kitchen_pos_69	0.001
2_kitchen_pos_70	0.001
2_kitchen_pos_71	0.001
2_kitchen_pos_72	1.0
2_kitchen_pos_73	0.001
2_kitchen_pos_74	0.001
2_kitchen_pos_75	0.001
2_kitchen_pos_76	0.001
2_kitchen_pos_77	1.0
2_kitchen_pos_78	0.001
2_kitchen_pos_79	0.001
2_kitchen_pos_80	0.001
2_kitchen_pos_81	0.001
2_kitchen_pos_82	0.001
2_kitchen_pos_83	1.0
2_kitchen_pos_84	0.001
2_kitchen_pos_85	0.001
2_kitchen_pos_86	1.0
2_kitchen_pos_87	1.0
2_kitchen_pos_88	0.001
2_kitchen_pos_89	0.001
2_kitchen_pos_90	0.001
2_kitchen_pos_91	0.001
2_kitchen_pos_92	1.0
2_kitchen_pos_93	0.001
2_kitchen_pos_94	0.001
2_kitchen_pos_95	0.001
2_kitchen_pos_96	0.001
2_kitchen_pos_97	0.001
2_kitchen_pos_98	0.001
2_kitchen_pos_99	1.0
2_kitchen_pos_100	1.0
2_kitchen_pos_101	0.001
2_kitchen_pos_102	1.0
2_kitchen_pos_103	1.0
2_kitchen_pos_104	0.001
2_kitchen_pos_105	1.0
2_kitchen_pos_106	1.0
2_kitchen_pos_107	0.001
2_kitchen_pos_108	0.001
2_kitchen_pos_109	0.001
2_kitchen_pos_110	0.001
2_kitchen_pos_111	0.001
2_kitchen_pos_112	1.0
2_kitchen_pos_113	0.001
2_kitchen_pos_114	0.001
2_kitchen_pos_115	0.001
2_kitchen_pos_116	0.001
2_kitchen_pos_117	0.001
2_kitchen_pos_118	0.001
2_kitchen_pos_119	0.001
2_kitchen_pos_120	0.001
2_kitchen_pos_121	0.001
2_kitchen_pos_122	0.001
2_kitchen_pos_123	0.001
2_kitchen_pos_124	0.001
2_kitchen_pos_125	0.001
2_kitchen_pos_126	1.0
3_kitchen_neg_1	1.0
3_kitchen_neg_2	0.001
3_kitchen_neg_3	0.001
3_kitchen_neg_4	0.001
3_kitchen_neg_5	0.001
3_kitchen_neg_6	1.0
3_kitchen_neg_7	0.001
3_kitchen_neg_8	0.001
3_kitchen_neg_9	0.001
3_kitchen_neg_10	1.0
3_kitchen_neg_11	1.0
3_kitchen_neg_12	0.001
3_kitchen_neg_13	0.001
3_kitchen_neg_14	1.0
3_kitchen_neg_15	1.0
3_kitchen_neg_16	1.0
3_kitchen_neg_17	0.001
3_kitchen_neg_18	0.001
3_kitchen_neg_19	0.001
3_kitchen_neg_20	0.001
3_kitchen_neg_21	0.001
3_kitchen_neg_22	0.001
3_kitchen_neg_23	0.001
3_kitchen_neg_24	0.001
3_kitchen_neg_25	1.0
3_kitchen_neg_26	0.001
3_kitchen_neg_27	1.0
3_kitchen_neg_28	0.001
3_kitchen_neg_29	1.0
3_kitchen_neg_30	0.001
3_kitchen_neg_31	0.001
3_kitchen_neg_32	0.001
3_kitchen_neg_33	0.001
3_kitchen_neg_34	1.0
3_kitchen_neg_35	0.001
3_kitchen_neg_36	0.001
3_kitchen_neg_37	0.001
3_kitchen_neg_38	0.001
3_kitchen_neg_39	0.001
3_kitchen_neg_40	0.001
3_kitchen_neg_41	0.001
3_kitchen_neg_42	0.001
3_kitchen_neg_43	0.001
3_kitchen_neg_44	0.001
3_kitchen_neg_45	0.001
3_kitchen_neg_46	1.0
3_kitchen_neg_47	0.001
3_kitchen_neg_48	0.001
3_kitchen_neg_49	0.001
3_kitchen_neg_50	1.0
3_kitchen_neg_51	0.001
3_kitchen_neg_52	1.0
3_kitchen_neg_53	0.001
3_kitchen_neg_54	0.001
3_kitchen_neg_55	0.001
3_kitchen_neg_56	0.001
3_kitchen_neg_57	0.001
3_kitchen_neg_58	0.001
3_kitchen_neg_59	0.001
3_kitchen_neg_60	0.001
3_kitchen_neg_61	0.001
3_kitchen_neg_62	0.001
3_kitchen_neg_63	0.001
3_kitchen_neg_64	0.001
3_kitchen_neg_65	1.0
3_kitchen_neg_66	1.0
3_kitchen_neg_67	1.0
3_kitchen_neg_68	0.001
3_kitchen_neg_69	1.0
3_kitchen_neg_70	0.001
3_kitchen_neg_71	0.001
3_kitchen_neg_72	0.001
3_kitchen_neg_73	0.001
3_kitchen_neg_74	1.0
3_kitchen_neg_75	0.001
3_kitchen_neg_76	0.001
3_kitchen_neg_77	0.001
3_kitchen_neg_78	0.001
3_kitchen_neg_79	0.001
3_kitchen_neg_80	0.001
3_kitchen_neg_81	0.001
3_kitchen_neg_82	0.001
3_kitchen_neg_83	1.0
3_kitchen_neg_84	0.001
16_gourmet_pos_1	0.001
16_gourmet_pos_2	1.0
16_gourmet_pos_3	1.0
16_gourmet_pos_4	0.001
16_gourmet_pos_5	0.001
16_gourmet_pos_6	0.001
16_gourmet_pos_7	0.001
16_gourmet_pos_8	1.0
16_gourmet_pos_9	0.001
16_gourmet_pos_10	1.0
16_gourmet_pos_11	0.001
16_gourmet_pos_12	1.0
16_gourmet_pos_13	0.001
16_gourmet_pos_14	0.001
16_gourmet_pos_15	1.0
16_gourmet_pos_16	0.001
16_gourmet_pos_17	0.001
16_gourmet_pos_18	1.0
16_gourmet_pos_19	0.001
16_gourmet_pos_20	0.001
16_gourmet_pos_21	0.001
16_gourmet_pos_22	0.001
16_gourmet_pos_23	0.001
16_gourmet_pos_24	0.001
16_gourmet_pos_25	1.0
16_gourmet_pos_26	1.0
16_gourmet_pos_27	1.0
16_gourmet_pos_28	1.0
16_gourmet_pos_29	0.001
16_gourmet_pos_30	0.001
16_gourmet_pos_31	0.001
16_gourmet_pos_32	0.001
16_gourmet_pos_33	1.0
16_gourmet_pos_34	1.0
16_gourmet_pos_35	1.0
16_gourmet_pos_36	0.001
16_gourmet_pos_37	1.0
16_gourmet_pos_38	0.001
16_gourmet_pos_39	1.0
16_gourmet_pos_40	1.0
16_gourmet_pos_41	0.001
16_gourmet_pos_42	0.001
16_gourmet_pos_43	0.001
16_gourmet_pos_44	0.001
5_gourmet_neg_1	0.001
5_gourmet_neg_2	1.0
5_gourmet_neg_3	1.0
5_gourmet_neg_4	0.001
5_gourmet_neg_5	1.0
5_gourmet_neg_6	0.001
5_gourmet_neg_7	0.001
5_gourmet_neg_8	1.0
5_gourmet_neg_9	1.0
5_gourmet_neg_10	0.001
5_gourmet_neg_11	0.001
5_gourmet_neg_12	1.0
5_gourmet_neg_13	0.001
5_gourmet_neg_14	0.001
5_gourmet_neg_15	0.001
5_gourmet_neg_16	0.001
5_gourmet_neg_17	0.001
5_gourmet_neg_18	0.001
5_gourmet_neg_19	0.001
5_gourmet_neg_20	0.001
5_gourmet_neg_21	1.0
5_gourmet_neg_22	0.001
5_gourmet_neg_23	0.001
5_gourmet_neg_24	1.0
5_gourmet_neg_25	0.001
5_gourmet_neg_26	0.001
5_gourmet_neg_27	1.0
5_gourmet_neg_28	0.001
5_gourmet_neg_29	0.001
5_gourmet_neg_30	1.0
5_gourmet_neg_31	0.001
5_gourmet_neg_32	0.001
5_gourmet_neg_33	0.001
5_gourmet_neg_34	0.001
5_gourmet_neg_35	0.001
5_gourmet_neg_36	1.0
5_gourmet_neg_37	0.001
5_gourmet_neg_38	0.001
5_gourmet_neg_39	1.0
5_gourmet_neg_40	0.001
5_gourmet_neg_41	0.001
5_gourmet_neg_42	1.0
5_gourmet_neg_43	0.001
